_id,couponUsed,customer.age,customer.email,customer.gender,customer.satisfaction,items,purchaseMethod,saleDate,storeLocation
5bd761ddae323e45a93cd82c,false,53,bamsanpi@vadon.nz,M,5,"[{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""83.92""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""32.29""},""quantity"":4},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1037.72""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""24.69""},""quantity"":4}]",Online,2015-03-19T06:28:34.856Z,London
5bd761ddae323e45a93cd82d,false,65,bad@tu.cx,F,1,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""47.51""},""quantity"":2},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""15.32""},""quantity"":9},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""38.75""},""quantity"":2},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""23.03""},""quantity"":3},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1510.1""},""quantity"":1},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""77.13""},""quantity"":2},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""10.62""},""quantity"":7},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""17""},""quantity"":3},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""61.75""},""quantity"":4}]",Online,2015-09-26T14:31:28.848Z,Denver
5bd761ddae323e45a93cd82e,false,52,jodalki@zudro.pf,F,4,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""36.42""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""16.94""},""quantity"":5}]",Online,2013-07-07T06:56:09.730Z,London
5bd761ddae323e45a93cd82f,false,37,sezif@luabohuv.bw,F,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""23.14""},""quantity"":3}]",In store,2014-01-03T05:24:40.297Z,Seattle
5bd761ddae323e45a93cd830,false,58,koda@zawpakam.tc,M,4,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""19.79""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""27.85""},""quantity"":4}]",In store,2013-10-13T17:18:01.317Z,Denver
5bd761ddae323e45a93cd831,false,71,fuwafomap@diwotna.ba,F,4,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""29.69""},""quantity"":1}]",Online,2014-05-01T14:50:16.351Z,Austin
5bd761ddae323e45a93cd832,false,25,mapeloni@zofa.py,F,5,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""19.99""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""22.89""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""6.44""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""19.96""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""68.54""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""21.94""},""quantity"":3},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""16.83""},""quantity"":1},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""149.38""},""quantity"":5}]",Online,2014-04-01T15:48:59.662Z,Seattle
5bd761ddae323e45a93cd833,false,25,pucu@ug.gt,M,2,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""63.76""},""quantity"":5},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""38.73""},""quantity"":3},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""593.99""},""quantity"":2},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""26.79""},""quantity"":7},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""50.34""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""13.77""},""quantity"":4}]",In store,2016-04-29T23:14:39.728Z,London
5bd761ddae323e45a93cd834,true,34,rum@banuwa.tr,M,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""10.84""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""20.17""},""quantity"":3},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1299.64""},""quantity"":3},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""155.97""},""quantity"":5}]",Online,2015-03-04T14:22:18.501Z,Denver
5bd761ddae323e45a93cd835,false,53,worvontu@bazbovkag.za,F,5,"[{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""955.03""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""10.35""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""15.96""},""quantity"":8},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""53.26""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""22.27""},""quantity"":10}]",Online,2017-12-03T18:41:31.142Z,San Diego
5bd761ddae323e45a93cd836,false,29,pip@fiberlic.vn,M,4,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""18.51""},""quantity"":5},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""149.96""},""quantity"":3},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""22.71""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""37.05""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""67.19""},""quantity"":2},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""42.94""},""quantity"":9},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""542.91""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""25.02""},""quantity"":9},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""26.39""},""quantity"":9}]",In store,2017-01-27T10:26:49.006Z,London
5bd761ddae323e45a93cd837,true,19,kipazihav@wovtihni.py,F,2,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""19.19""},""quantity"":6},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""6.76""},""quantity"":7},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""9.83""},""quantity"":7},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""14.64""},""quantity"":4}]",Online,2015-04-05T23:26:18.249Z,Denver
5bd761ddae323e45a93cd838,true,39,gepebfa@sugmu.lk,M,2,"[{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1106.02""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""12.15""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""11""},""quantity"":8},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""14.57""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""33.57""},""quantity"":3},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""188.1""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""13.55""},""quantity"":3},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""6.2""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""7.09""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""29.87""},""quantity"":5}]",In store,2017-05-07T19:44:20.235Z,New York
5bd761ddae323e45a93cd839,false,51,dugzegno@hacne.tk,M,5,"[{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1593.31""},""quantity"":5},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""182.62""},""quantity"":3},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""16.8""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""6.59""},""quantity"":2},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""15.78""},""quantity"":1}]",In store,2013-06-01T16:15:43.873Z,Seattle
5bd761ddae323e45a93cd83a,false,46,paj@oziuri.la,M,4,"[{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""19.48""},""quantity"":6},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""5.1""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""29.59""},""quantity"":2},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""14.12""},""quantity"":1},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""199.76""},""quantity"":5}]",In store,2013-02-26T23:26:09.972Z,New York
5bd761ddae323e45a93cd83b,false,16,jive@juem.va,F,1,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""16.33""},""quantity"":8}]",In store,2017-03-28T18:11:23.278Z,Seattle
5bd761ddae323e45a93cd83c,false,47,lo@navne.gg,M,3,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""13.89""},""quantity"":1},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""8.46""},""quantity"":9},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""38.56""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""27.13""},""quantity"":3},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""54.06""},""quantity"":5},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""13.29""},""quantity"":5},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1524.52""},""quantity"":5},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""126.8""},""quantity"":2},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""25.62""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""28.69""},""quantity"":3}]",In store,2014-09-07T16:10:07.276Z,Austin
5bd761ddae323e45a93cd83d,false,36,pevlinte@dioz.be,F,1,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""35.82""},""quantity"":1},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""42.67""},""quantity"":3},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""17.71""},""quantity"":5},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""33.02""},""quantity"":2},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1563.15""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""14.15""},""quantity"":2}]",In store,2015-11-12T12:05:52.359Z,New York
5bd761ddae323e45a93cd83e,false,47,hav@lana.ls,M,1,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""47.78""},""quantity"":5},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""46.77""},""quantity"":6},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""18.02""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""38.83""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""22.77""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""25.86""},""quantity"":5},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""91.49""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""25.36""},""quantity"":1}]",Phone,2014-10-05T19:51:52.232Z,Seattle
5bd761ddae323e45a93cd83f,false,65,amivip@sornujze.ke,M,2,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""28.49""},""quantity"":10},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""34.3""},""quantity"":1},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1120.97""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""31.96""},""quantity"":1},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""5.19""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""19.63""},""quantity"":2},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""27.68""},""quantity"":3}]",Online,2013-12-10T11:34:22.008Z,San Diego
5bd761ddae323e45a93cd840,false,39,so@sactusu.tp,F,2,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""19.71""},""quantity"":4},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1204.14""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""12.02""},""quantity"":5},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""44.22""},""quantity"":9},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""24.2""},""quantity"":6},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""19.77""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""6.03""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""17.38""},""quantity"":6},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""18.54""},""quantity"":2},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""100.69""},""quantity"":2}]",In store,2013-11-30T06:06:00.492Z,Seattle
5bd761ddae323e45a93cd841,false,68,iraapzo@re.ni,M,4,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""11.27""},""quantity"":8},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""12.91""},""quantity"":9},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""88.38""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""17.13""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""59.6""},""quantity"":5}]",In store,2016-12-31T16:25:13.904Z,Denver
5bd761ddae323e45a93cd842,true,26,ezo@we.uy,M,4,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""5.71""},""quantity"":5},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""22.84""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""37.42""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""19.62""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""35.67""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""14.49""},""quantity"":7},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""24.41""},""quantity"":6},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1369.56""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""14.62""},""quantity"":3}]",Phone,2013-10-25T23:15:30.111Z,Seattle
5bd761ddae323e45a93cd843,true,27,upadzug@pivcupoh.nu,M,4,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""25.28""},""quantity"":6},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""14.5""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""26.01""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""28.66""},""quantity"":5},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1077.51""},""quantity"":1},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""8.16""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""35.24""},""quantity"":5},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""24.52""},""quantity"":2}]",In store,2015-02-25T05:21:54.131Z,London
5bd761ddae323e45a93cd844,false,40,riksewe@tevsolavu.hk,M,5,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""7.68""},""quantity"":10}]",Phone,2015-12-20T13:50:45.746Z,New York
5bd761ddae323e45a93cd845,false,52,pa@bo.ky,F,2,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""49.18""},""quantity"":4},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1134.58""},""quantity"":5},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""148.6""},""quantity"":2},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""26.6""},""quantity"":8},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""8.19""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""21.51""},""quantity"":3}]",In store,2014-06-10T01:31:15.562Z,Seattle
5bd761ddae323e45a93cd846,false,28,kab@nidak.eu,F,5,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""11.72""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""29.97""},""quantity"":3}]",In store,2016-01-23T19:20:55.009Z,New York
5bd761ddae323e45a93cd847,false,33,pa@jaz.fi,M,5,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""11.29""},""quantity"":4},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""51.31""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""20.82""},""quantity"":1}]",Online,2016-12-19T01:03:57.569Z,Seattle
5bd761ddae323e45a93cd848,false,47,kavwul@bov.vu,F,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""24.61""},""quantity"":6},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""10.61""},""quantity"":9},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""24.28""},""quantity"":7},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""27.3""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""33.42""},""quantity"":4}]",Online,2017-02-17T12:13:00.539Z,Denver
5bd761ddae323e45a93cd849,false,63,em@apu.ru,F,4,"[{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""79.86""},""quantity"":3},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""9.7""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""30.43""},""quantity"":2},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""773.37""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""39.47""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""8.09""},""quantity"":1}]",In store,2013-05-13T04:38:34.418Z,Denver
5bd761ddae323e45a93cd84a,false,63,oj@jehir.as,M,4,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""8.26""},""quantity"":7},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1050.38""},""quantity"":4}]",Online,2016-04-17T21:25:06.783Z,Austin
5bd761ddae323e45a93cd84b,false,62,sufpuh@dofori.do,F,3,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""13.84""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""8.58""},""quantity"":3}]",In store,2016-05-03T19:35:53.514Z,London
5bd761ddae323e45a93cd84c,false,54,fo@laj.ma,F,4,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""22.92""},""quantity"":9},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""24.24""},""quantity"":1}]",In store,2015-11-09T07:46:08.656Z,Seattle
5bd761ddae323e45a93cd84d,false,31,de@sam.kr,M,5,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""30.04""},""quantity"":5},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""14.39""},""quantity"":2}]",In store,2014-01-10T00:20:45.986Z,Seattle
5bd761ddae323e45a93cd84e,false,26,tigi@tamefe.io,F,4,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""24.49""},""quantity"":3},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""12.65""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""20.86""},""quantity"":8}]",In store,2013-09-14T17:41:48.545Z,Seattle
5bd761ddae323e45a93cd84f,false,46,roznohoc@keh.zw,F,4,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""9.8""},""quantity"":1}]",Online,2017-02-11T18:27:13.658Z,Denver
5bd761ddae323e45a93cd850,false,51,ut@wehvuc.gt,M,4,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""20.84""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""27.28""},""quantity"":2},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""12.11""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""21.3""},""quantity"":2},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""21.1""},""quantity"":8},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""23.61""},""quantity"":6},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""29.95""},""quantity"":7},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""763.41""},""quantity"":1}]",Online,2016-07-28T07:27:34.280Z,Denver
5bd761ddae323e45a93cd851,false,60,ninrac@co.bq,F,1,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""7.27""},""quantity"":2},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""6.24""},""quantity"":5}]",In store,2014-12-02T07:53:24.226Z,Denver
5bd761ddae323e45a93cd852,false,42,ko@vap.kh,F,3,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""9.32""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""28.17""},""quantity"":7},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""21.93""},""quantity"":6},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""45.88""},""quantity"":1}]",Online,2016-06-26T19:02:24.965Z,Denver
